month,sales_total,sales_total_lag_1,sales_total_lag_2,sales_total_lag_3,sales_total_lag_6,sales_total_lag_12,sales_total_lag_24,sales_total_roll3,sales_total_roll12,sales_total_roll3_std,sales_COM_lag_1,sales_COM_lag_2,sales_COM_lag_3,sales_COM_lag_6,sales_COM_lag_12,sales_COM_lag_24,sales_COM_roll3,sales_COM_roll12,sales_COM_roll3_std,sales_IND_lag_1,sales_IND_lag_2,sales_IND_lag_3,sales_IND_lag_6,sales_IND_lag_12,sales_IND_lag_24,sales_IND_roll3,sales_IND_roll12,sales_IND_roll3_std,sales_RES_lag_1,sales_RES_lag_2,sales_RES_lag_3,sales_RES_lag_6,sales_RES_lag_12,sales_RES_lag_24,sales_RES_roll3,sales_RES_roll12,sales_RES_roll3_std,month_num,year,quarter,temp_avg_f,heating_degree_days,cooling_degree_days
2014-08,351882.99204,351523.98462,322791.97998,291420.86896,308941.13303,353579.59372,364784.71655,321912.27785333333,313632.88846083335,30061.213130603588,126668.1526179708,116314.8620659932,105010.5959210464,111323.8478760302,127811.9515379056,132278.233915361,115997.87020167014,113163.56770189678,10832.257539481741,92928.88057414322,85333.28782751282,77040.02091826561,81671.67792781082,92220.6296340504,93851.811873984,85100.72977330722,82449.01840606981,7946.982303206277,131926.951427886,121143.830086494,109370.252120688,115945.60722615902,133547.012548044,138654.670760655,120813.67787835597,118020.30235286675,11281.973287915722,8,2014,3,72.21,0.0,7.209999999999994
2014-09,326907.12123,351882.99204,351523.98462,322791.97998,302388.18814,323477.85626,318089.70771,342066.31888,313491.50498749997,16693.032277149166,126797.5173516936,126668.1526179708,116314.8620659932,108962.5597143676,116930.7754808648,115345.6898098002,123260.1773452192,113079.03151971246,6015.167250747786,93023.7877756944,92928.88057414322,85333.28782751282,79939.34141669041,84369.4944697332,81838.1199996288,90428.65205911681,82515.94825120682,4412.970012786927,132061.686912612,131926.951427886,121143.830086494,113486.287008942,122177.586309402,120905.897900571,128377.48947566398,117896.52521658076,6264.895013614332,9,2014,3,66.16,0.0,1.1599999999999966
2014-10,296679.7844,326907.12123,351882.99204,351523.98462,275893.66693,294370.25872,290735.45792,343438.03263,313777.2770683333,14317.3145305917,117797.7120640182,126797.5173516936,126668.1526179708,99415.5239415562,106408.9611221056,105426.4917509504,123754.4606778942,113151.27623497524,5159.101117953229,86421.16656836281,93023.7877756944,92928.88057414322,72935.24978961481,76777.65087935039,74800.4186136576,90791.27830606682,82686.92092609261,3784.9252693069548,122688.242597619,132061.686912612,131926.951427886,103542.893198829,111183.646718544,110508.547555392,128892.29364603899,117939.07990726549,5373.288143331339,10,2014,4,56.91,8.090000000000003,0.0
2014-11,285412.58256,296679.7844,326907.12123,351882.99204,291420.86896,281494.32405,278211.92275,325156.6325566666,313969.73754166666,27643.203348795058,106905.593510696,117797.7120640182,126797.5173516936,105010.5959210464,101754.568257594,100885.207427605,117166.94097546926,113192.66226735777,9960.951894704844,78430.26780398401,86421.16656836281,93023.7877756944,77040.02091826561,73419.349598721,71578.36348512,85958.40738268041,82824.6390031454,7307.757237287341,111343.92308532,122688.242597619,132061.686912612,109370.252120688,106320.406193685,105748.351837275,122031.28419851698,117952.4362711635,10374.494216802977,11,2014,4,39.25,25.75,0.0
2014-12,309619.69283,285412.58256,296679.7844,326907.12123,322791.97998,316474.53483,297288.12385,302999.82939666667,314296.25908416667,21457.08301305044,102845.5699996704,106905.593510696,117797.7120640182,116314.8620659932,114399.21485034842,107802.61947048698,109182.95852479486,113283.57907919747,7731.845292922811,75451.67032556162,78430.26780398401,86421.16656836281,85333.28782751282,82542.8881743606,76486.288504128,80101.03489930282,82993.99906371547,5672.394465329881,107115.34223476802,111343.92308532,122688.242597619,121143.830086494,119532.43180529102,112999.215875385,113715.835972569,118018.68094125374,8052.843254798141,12,2014,4,36.81,28.19,0.0
2015-01,329666.32027,309619.69283,285412.58256,296679.7844,351523.98462,341238.27229,320682.92852,297237.3532633334,313725.02225083334,12113.183280376406,111568.3601143622,102845.5699996704,106905.593510696,126668.1526179708,122961.7990369786,115920.4650014096,107106.50787490954,113047.67451786528,4364.864463251298,81851.06199653882,75451.67032556162,78430.26780398401,92928.88057414322,90209.7496625844,83640.5214165864,78577.66670869481,82936.34688223031,3202.2411320000874,116200.27071909902,107115.34223476802,111343.92308532,131926.951427886,128066.723590437,121121.94210200402,111553.178679729,117741.00085073775,4546.077685125855,1,2015,1,33.08,31.92,0.0
2015-02,306768.44011,329666.32027,309619.69283,285412.58256,351882.99204,308941.13303,291480.36403,308232.86522000004,312760.6929158334,22159.440278158076,118416.14224098402,111568.3601143622,102845.5699996704,126797.5173516936,111323.8478760302,105364.3219895644,110943.3574516722,112668.86978486575,7804.079140216997,88317.60720033302,81851.06199653882,75451.67032556162,93023.7877756944,81671.67792781082,76023.90854630459,81873.44650747783,82778.66834370936,6432.997646210199,122932.57082868302,116200.27071909902,107115.34223476802,132061.686912612,115945.60722615902,110092.133494131,115416.06126085,117313.15478725825,7937.721238104133,2,2015,1,32.99,32.01,0.0
2015-03,305351.76924,306768.44011,329666.32027,309619.69283,326907.12123,302388.18814,297226.03086,315351.4844033334,312579.6351725,12478.714073794876,110191.223687512,118416.14224098402,111568.3601143622,117797.7120640182,108962.5597143676,107441.2656352728,113391.90868095274,112574.48443582254,4405.2603026210245,82183.26510546902,88317.60720033302,81851.06199653882,86421.16656836281,79939.34141669041,77522.4933689052,84117.31143411362,82821.30060851421,3641.3531989061626,114393.95131701902,122932.57082868302,116200.27071909902,122688.242597619,113486.287008942,112262.271855822,117842.264288267,117183.85012816325,4499.9014380470035,3,2015,1,45.39,19.61,0.0
2015-04,275475.12077,305351.76924,306768.44011,329666.32027,296679.7844,275893.66693,277781.90748,313928.8432066667,312826.60026416666,13647.449480678719,109682.355511008,110191.223687512,118416.14224098402,106905.593510696,99415.5239415562,100412.6039158704,112763.24047983468,112634.46741887591,4902.1638534599815,81803.738979396,82183.26510546902,88317.60720033302,78430.26780398401,72935.24978961481,72451.07710893359,84101.53709506601,82976.66707207302,3656.1517158736106,113865.674749596,114393.95131701902,122932.57082868302,111343.92308532,103542.893198829,104918.226455196,117064.06563176599,117215.46577321777,5089.133911345519,4,2015,2,53.22,11.78,0.0
2015-05,288090.69944,275475.12077,305351.76924,306768.44011,285412.58256,291420.86896,289398.43306,295865.11004,312791.7214175,17672.44991254746,98950.663380584,109682.355511008,110191.223687512,102845.5699996704,105010.5959210464,104611.7455825288,106274.74752636801,112595.72903879489,6347.944008587401,73799.784854283,81803.738979396,82183.26510546902,75451.67032556162,77040.02091826561,75480.8993107092,79262.26297971602,83048.71166079536,4734.449331571311,102724.672535133,113865.674749596,114393.95131701902,107115.34223476802,109370.252120688,109305.788166762,110328.09953391599,117147.28071790974,6590.0565723894,5,2015,2,60.82,4.18,0.0
2015-06,326396.89785,288090.69944,275475.12077,305351.76924,309619.69283,322791.97998,320200.66137,289639.1964833333,312514.2072908333,14998.39702334485,103482.179238848,98950.663380584,109682.355511008,111568.3601143622,116314.8620659932,115746.1350720276,104038.39937681332,112468.36098194502,5387.424210785979,77179.49837997601,73799.784854283,81803.738979396,81851.06199653882,85333.28782751282,83514.7364985234,77594.340737885,83060.33478260456,4018.0705625539094,107429.021821176,102724.672535133,113865.674749596,116200.27071909902,121143.830086494,120939.789799449,108006.45636863499,116985.51152628376,5592.902250005877,6,2015,2,71.33,0.0,6.329999999999998
2015-07,362938.0669,326396.89785,288090.69944,275475.12077,329666.32027,351523.98462,358700.92813,296654.2393533333,312814.61711333337,26519.00275522684,117241.76570772,103482.179238848,98950.663380584,118416.14224098402,126668.1526179708,129663.21150043242,106558.20277571732,112545.60295208893,9525.625789677715,87441.72893401502,77179.49837997601,73799.784854283,88317.60720033302,92928.88057414322,93556.3760748666,79473.670722758,83236.0382081464,7104.440838125169,121713.403208265,107429.021821176,102724.672535133,122932.57082868302,131926.951427886,135481.34055470102,110622.36585485797,117032.975953098,9888.936127424386,7,2015,3,73.89,0.0,8.89
2015-08,362031.76805,362938.0669,326396.89785,288090.69944,306768.44011,351882.99204,353579.59372,325808.55473,313765.79063666664,37427.15210436404,130367.35363048,117241.76570772,103482.179238848,110191.223687512,126797.5173516936,127811.9515379056,117030.432859016,112853.86970313138,13443.833035887594,97231.10812251,87441.72893401502,77179.49837997601,82183.26510546902,93023.7877756944,92220.6296340504,87284.111812167,83594.5571705103,10026.734048759034,135339.60514701,121713.403208265,107429.021821176,114393.95131701902,132061.686912612,133547.012548044,121494.01005881697,117317.36376302499,13956.585019717491,8,2015,3,72.91,0.0,7.909999999999997
2015-09,332957.87525,362031.76805,362938.0669,326396.89785,305351.76924,326907.12123,323477.85626,350455.5776,314611.52197083336,20840.355032632713,130041.81108356,130367.35363048,117241.76570772,109682.355511008,117797.7120640182,116930.7754808648,125883.64347392,113124.22751412023,7485.8555277214955,96988.31066059502,97231.10812251,87441.72893401502,81803.738979396,86421.16656836281,84369.4944697332,93887.04923904,83924.93407758536,5583.131113242117,135001.646305845,135339.60514701,121713.403208265,113865.674749596,122688.242597619,122177.586309402,130684.88488703997,117562.36037912774,7771.368391668857,9,2015,3,68.5,0.0,3.5
2015-10,296055.34617,332957.87525,362031.76805,362938.0669,275475.12077,296679.7844,294370.25872,352642.5700666667,315115.7514725,17053.467445665236,119598.4687898,130041.81108356,130367.35363048,98950.663380584,106905.593510696,106408.9611221056,126669.21116794665,113274.29057460204,6125.605506482708,89199.414779475,96988.31066059502,97231.10812251,73799.784854283,78430.26780398401,76777.65087935039,94472.94452086002,84156.45476184471,4568.623928693485,124159.991680725,135001.646305845,135339.60514701,102724.672535133,111343.92308532,111183.646718544,131500.41437786,117685.00613605326,6359.238010488685,10,2015,4,57.24,7.759999999999998,0.0
2015-11,275916.52883,296055.34617,332957.87525,362031.76805,288090.69944,285412.58256,281494.32405,330348.3298233333,315063.7149533333,33065.53124512465,106343.080344264,119598.4687898,130041.81108356,103482.179238848,102845.5699996704,101754.568257594,118661.12007254134,113227.41447739938,11877.138823248764,79313.227238943,89199.414779475,96988.31066059502,77179.49837997601,75451.67032556162,73419.349598721,88500.317559671,84230.03471475796,8858.255820568778,110399.038586793,124159.991680725,135001.646305845,107429.021821176,107115.34223476802,106320.406193685,123186.89219112099,117606.26576117601,12330.136601307106,11,2015,4,44.58,20.42,0.0
2015-12,297343.55649,275916.52883,296055.34617,332957.87525,326396.89785,309619.69283,316474.53483,301643.2500833333,314272.37714249996,28928.313171702306,99109.217155736,106343.080344264,119598.4687898,117241.76570772,111568.3601143622,114399.21485034842,108350.25542993333,112916.05174040484,10391.050091275654,73918.038073557,79313.227238943,89199.414779475,87441.72893401502,81851.06199653882,82542.8881743606,80810.226697325,84102.23202709091,7749.89509869892,102889.273600707,110399.038586793,124159.991680725,121713.403208265,116200.27071909902,119532.43180529102,112482.76795607498,117254.09337500426,10787.36798172804,12,2015,4,38.64,26.36,0.0
2016-01,320890.16476,297343.55649,275916.52883,296055.34617,362938.0669,329666.32027,341238.27229,289771.81049666664,313249.36578083335,12016.301178154896,106805.805491208,99109.217155736,106343.080344264,130367.35363048,118416.14224098402,122961.7990369786,104086.03433040266,112519.17218847534,4316.255383193854,79658.338783671,73918.038073557,79313.227238943,97231.10812251,88317.60720033302,90209.7496625844,77629.868032057,83919.50509268527,3219.1670856273886,110879.412215121,102889.273600707,110399.038586793,135339.60514701,122932.57082868302,128066.723590437,108055.90813420697,116810.68849967275,4480.878709334648,1,2016,1,32.22,32.78,0.0
2016-02,296805.76317,320890.16476,297343.55649,275916.52883,362031.76805,306768.44011,308941.13303,298050.08336000005,312518.0194883333,22495.140972097925,114750.322918176,106805.805491208,99109.217155736,130041.81108356,110191.223687512,111323.8478760302,106888.44852170667,112213.687244908,7820.88037057394,86471.87714870101,79658.338783671,73918.038073557,96988.31066059502,82183.26510546902,81671.67792781082,80016.084668643,83765.69425504927,6284.56088122401,119667.964693123,110879.412215121,102889.273600707,135001.646305845,114393.95131701902,115945.60722615902,111145.5501696503,116538.63798837608,8392.510992058018,2,2016,1,39.47,25.53,0.0
2016-03,285812.35897,296805.76317,320890.16476,297343.55649,332957.87525,305351.76924,302388.18814,305013.1614733333,311687.79641,13752.517240031651,106137.740909592,114750.322918176,106805.805491208,119598.4687898,109682.355511008,108962.5597143676,109231.28977299201,111875.89701341467,4791.280905408743,79981.73303023576,86471.87714870101,79658.338783671,89199.414779475,81803.738979396,79939.34141669041,82037.31632086926,83582.23324877983,3843.8448539814895,110686.28923017225,119667.964693123,110879.412215121,124159.991680725,113865.674749596,113486.287008942,113744.55537947205,116229.66614780552,5130.731677316346,3,2016,1,47.48,17.520000000000003,0.0
2016-04,269531.2373,285812.35897,296805.76317,320890.16476,296055.34617,275475.12077,275893.66693,301169.42896666663,310059.51222083333,17941.41296411678,102206.499567672,106137.740909592,114750.322918176,106343.080344264,98950.663380584,99415.5239415562,107698.18779848,111252.90901813668,6415.849275968474,77019.28543344076,79981.73303023576,86471.87714870101,79313.227238943,73799.784854283,72935.24978961481,81157.63187079251,83183.52878661688,4834.762258505167,106586.57396888726,110686.28923017225,119667.964693123,110399.038586793,102724.672535133,103542.893198829,112313.60929739416,115623.07441607979,6690.801429643645,4,2016,2,53.19,11.810000000000002,0.0
2016-05,284707.64149,269531.2373,285812.35897,296805.76317,275916.52883,288090.69944,291420.86896,284049.78647999995,309564.18859833333,13722.424592439456,96384.37045848,102206.499567672,106137.740909592,99109.217155736,103482.179238848,105010.5959210464,101576.20364524801,111039.05127462801,4907.13903425699,72631.9301714175,77019.28543344076,79981.73303023576,73918.038073557,77179.49837997601,77040.02091826561,76544.316211698,83086.20756304475,3697.8503670473956,100514.9366701025,106586.57396888726,110686.28923017225,102889.273600707,107429.021821176,109370.252120688,105929.26662305398,115438.92976066058,5117.435191136151,5,2016,2,60.31,4.689999999999998,0.0
2016-06,329877.90515,284707.64149,269531.2373,285812.35897,297343.55649,326396.89785,322791.97998,280017.07925333333,309282.2671025,9097.788812692404,101811.452596824,96384.37045848,102206.499567672,106805.805491208,117241.76570772,116314.8620659932,100134.10754099202,110899.82405445933,3253.369279419848,76721.59169051776,72631.9301714175,77019.28543344076,79658.338783671,87441.72893401502,85333.28782751282,75457.60243179201,83048.04867225657,2451.626640299952,106174.59720265826,100514.9366701025,106586.57396888726,110879.412215121,121713.403208265,121143.830086494,104425.36928054933,115334.39437578409,3392.7928929743716,6,2016,2,71.74,0.0,6.739999999999995
2016-07,372172.26806,329877.90515,284707.64149,269531.2373,320890.16476,362938.0669,351523.98462,294705.59464666666,309572.35104416666,31391.07167080665,117964.33888164,101811.452596824,96384.37045848,114750.322918176,130367.35363048,126668.1526179708,105386.720645648,110960.03848561934,11225.447229480671,88893.84849029625,76721.59169051776,72631.9301714175,86471.87714870101,97231.10812251,92928.88057414322,79415.79011741049,83169.05863528002,8459.10903849051,123019.71777806376,106174.59720265826,100514.9366701025,119667.964693123,135339.60514701,131926.951427886,109903.08388360815,115443.25392326734,11706.515402835816,7,2016,3,75.2,0.0,10.200000000000005
2016-08,381192.32814,372172.26806,329877.90515,284707.64149,296805.76317,362031.76805,351882.99204,328919.27156666666,310341.8678075,43740.19271811348,133088.803058256,117964.33888164,101811.452596824,106137.740909592,130041.81108356,126797.5173516936,117621.53151223999,111186.82593793399,15641.492915997389,100291.1219354685,88893.84849029625,76721.59169051776,79981.73303023576,96988.31066059502,93023.7877756944,88635.52070542751,83424.05978635988,11786.888432713522,138792.3430662755,123019.71777806376,106174.59720265826,110686.28923017225,135001.646305845,132061.686912612,122662.21934899916,115730.98208320614,16311.811369402538,8,2016,3,73.51,0.0,8.510000000000005
2016-09,336752.08609,381192.32814,372172.26806,329877.90515,285812.35897,332957.87525,326907.12123,361080.83378333336,311938.5811483333,27396.303353452306,136314.37654286402,133088.803058256,117964.33888164,102206.499567672,119598.4687898,117797.7120640182,129122.50616092,111709.53972620935,9796.918079194369,102721.80262552651,100291.1219354685,88893.84849029625,77019.28543344076,89199.414779475,86421.16656836281,97302.25768376375,83901.8507834375,7382.618846171359,142156.1489716095,138792.3430662755,123019.71777806376,106586.57396888726,124159.991680725,122688.242597619,134656.06993864957,116327.19063868652,10216.766428086165,9,2016,3,67.1,0.0,2.0999999999999943
2016-10,296680.67052,336752.08609,381192.32814,372172.26806,269531.2373,296055.34617,296679.7844,363372.22742999997,312254.76538500004,23490.728270594245,120422.545985784,136314.37654286402,133088.803058256,96384.37045848,106343.080344264,106905.593510696,129941.908528968,111778.21282587467,8400.284429564275,90746.26839910276,102721.80262552651,100291.1219354685,72631.9301714175,79313.227238943,78430.26780398401,97919.73098669927,84030.75525173983,6330.1640007181395,125583.27170511323,142156.1489716095,138792.3430662755,100514.9366701025,110399.038586793,111343.92308532,135510.58791433272,116445.79730738552,8760.279840311314,10,2016,4,57.7,7.299999999999997,0.0
2016-11,277316.98036,296680.67052,336752.08609,381192.32814,284707.64149,275916.52883,285412.58256,338208.3615833333,312306.8757475,42274.645145221424,106093.007777952,120422.545985784,136314.37654286402,101811.452596824,99109.217155736,102845.5699996704,120943.31010220002,111757.37344534868,15117.413103931154,79948.023688377,90746.26839910276,102721.80262552651,76721.59169051776,73918.038073557,75451.67032556162,91138.69823766877,84083.65495585933,11391.960000508418,110639.639053671,125583.27170511323,142156.1489716095,106174.59720265826,102889.273600707,107115.34223476802,126126.35324346456,116465.84734629201,15765.272040781723,11,2016,4,47.95,17.049999999999997,0.0
2016-12,310722.22579,277316.98036,296680.67052,336752.08609,329877.90515,297343.55649,309619.69283,303583.24565666664,312423.58004166663,30312.820817635256,99168.552176736,106093.007777952,120422.545985784,117964.33888164,106805.805491208,111568.3601143622,108561.36864682399,111762.318030432,10839.864724386527,74729.993282511,79948.023688377,90746.26839910276,88893.84849029625,79658.338783671,81851.06199653882,81808.09512333026,84151.31788993881,8168.54738983209,103418.434900753,110639.639053671,125583.27170511323,123019.71777806376,110879.412215121,116200.27071909902,113213.7818865124,116509.94412129586,11304.408703416746,12,2016,4,32.95,32.05,0.0
2017-01,318177.17905,310722.22579,277316.98036,296680.67052,372172.26806,320890.16476,329666.32027,294906.62555666664,313538.46914999996,16773.134239270046,111114.267942504,99168.552176736,106093.007777952,133088.803058256,114750.322918176,118416.14224098402,105458.60929906399,112121.35656803999,5998.072803963346,83731.87179476026,74729.993282511,79948.023688377,100291.1219354685,86471.87714870101,88317.60720033302,79469.96292188276,84490.77897419626,4519.940349126985,115876.08605273574,103418.434900753,110639.639053671,138792.3430662755,119667.964693123,122932.57082868302,109978.0533357199,116926.33360776375,6255.1210861800455,1,2017,1,33.57,31.43,0.0
2017-02,275777.13545,318177.17905,310722.22579,277316.98036,381192.32814,296805.76317,306768.44011,302072.1284,313312.3870075,21760.21824083865,113271.07574179998,111114.267942504,99168.552176736,136314.37654286402,106137.740909592,110191.223687512,107851.29862034666,111998.08597000867,7596.414899398545,86241.9243815025,83731.87179476026,74729.993282511,102721.80262552651,79981.73303023576,82183.26510546902,81567.92981959124,84471.61624359638,6053.356346763541,118664.1789266975,115876.08605273574,103418.434900753,142156.1489716095,110686.28923017225,114393.95131701902,112652.89996006207,116842.68479389495,8117.873746687703,2,2017,1,41.16,23.840000000000003,0.0
2017-03,291443.63704,275777.13545,318177.17905,310722.22579,336752.08609,285812.35897,305351.76924,301558.8467633333,311560.0013641667,22636.619904708266,98176.6602202,113271.07574179998,111114.267942504,120422.545985784,102206.499567672,109682.355511008,107520.667968168,111334.662579226,8163.688845512391,74749.3925637225,86241.9243815025,83731.87179476026,90746.26839910276,77019.28543344076,81803.738979396,81574.39624666175,84035.58787138695,6042.399974443132,102851.0826660775,118664.1789266975,115876.08605273574,125583.27170511323,106586.57396888726,113865.674749596,112463.78254850356,116189.75091355374,8440.756171141127,3,2017,1,46.13,18.87,0.0
2017-04,272801.15774,291443.63704,275777.13545,318177.17905,296680.67052,269531.2373,275475.12077,295132.6505133333,312029.2745366667,21439.392240110097,103753.93478624,98176.6602202,113271.07574179998,106093.007777952,96384.37045848,98950.663380584,105067.22358274665,111463.61551410666,7632.423637479488,78995.797819692,74749.3925637225,86241.9243815025,79948.023688377,72631.9301714175,73799.784854283,79995.704921639,84200.29723690788,5811.147266681603,108693.904434068,102851.0826660775,118664.1789266975,110639.639053671,100514.9366701025,102724.672535133,110069.72200894765,116365.36178565212,7995.821335949285,4,2017,2,53.78,11.22,0.0
2017-05,291870.53765,272801.15774,291443.63704,275777.13545,277316.98036,284707.64149,288090.69944,280007.3100766667,312301.7679066667,10015.302873193266,97117.21215544,103753.93478624,98176.6602202,99168.552176736,101811.452596824,103482.179238848,99682.60238729334,111524.68565551999,3565.4478228576545,73942.753805427,78995.797819692,74749.3925637225,74729.993282511,76721.59169051776,77179.49837997601,75895.9813962805,84309.532539742,2714.6478437784845,101741.191779133,108693.904434068,102851.0826660775,103418.434900753,106174.59720265826,107429.021821176,104428.72629309283,116467.54971140467,3735.207206558019,5,2017,2,60.55,4.450000000000003,0.0
2017-06,328582.61458,291870.53765,272801.15774,291443.63704,310722.22579,329877.90515,326396.89785,285371.77747666667,312898.67592,10888.568384117392,103905.9114034,97117.21215544,103753.93478624,111114.267942504,117964.33888164,117241.76570772,101592.35278169333,111699.22388940134,3876.330344746505,79111.5092300325,73942.753805427,78995.797819692,83731.87179476026,88893.84849029625,87441.72893401502,77350.0202850505,84508.69233470157,2951.34646051452,108853.1170165675,101741.191779133,108693.904434068,115876.08605273574,123019.71777806376,121713.403208265,106429.40440992282,116690.75969589711,4060.8915788570825,6,2017,2,70.32,0.0,5.319999999999993
2017-07,367613.0216,328582.61458,291870.53765,272801.15774,318177.17905,372172.26806,362938.0669,297751.4366566667,312790.7350391667,28351.921656973263,116975.41079048,103905.9114034,97117.21215544,113271.07574179998,133088.803058256,130367.35363048,105999.51144977333,111616.813215138,10093.284109882692,89062.317681909,79111.5092300325,73942.753805427,86241.9243815025,100291.1219354685,97231.10812251,80705.5269057895,84522.73143400262,7684.788365122411,122544.886107611,108853.1170165675,101741.191779133,118664.1789266975,138792.3430662755,135339.60514701,111046.39830110384,116651.19039002604,10573.849181968324,7,2017,3,75.69,0.0,10.689999999999998
2017-08,360262.61916,367613.0216,328582.61458,291870.53765,275777.13545,381192.32814,362031.76805,329355.39127666666,312410.7978341667,37877.15481126043,130870.23568959998,116975.41079048,103905.9114034,98176.6602202,136314.37654286402,130041.81108356,117250.51929449332,111431.93260108335,13484.267112808726,99641.50950468,89062.317681909,79111.5092300325,74749.3925637225,102721.80262552651,96988.31066059502,89271.77880554051,84468.59706477025,10266.602811591985,137101.27640571998,122544.886107611,108853.1170165675,102851.0826660775,142156.1489716095,135001.646305845,122833.09317663283,116510.26816831308,14126.284886859577,8,2017,3,72.0,0.0,7.0
2017-09,321725.81017,360262.61916,367613.0216,328582.61458,291443.63704,336752.08609,332957.87525,352152.75178,310666.65541916667,20740.555193331238,128253.49242096,130870.23568959998,116975.41079048,103753.93478624,120422.545985784,119598.4687898,125366.37963367999,110760.19225759133,7383.637648825757,97649.182923318,99641.50950468,89062.317681909,78995.797819692,90746.26839910276,89199.414779475,95451.00336996901,84045.87875625289,5621.727485152131,134359.943815722,137101.27640571998,122544.886107611,108693.904434068,125583.27170511323,124159.991680725,131335.368776351,115860.58440532244,7735.190059352755,9,2017,3,66.25,0.0,1.25
2017-10,299539.47902,321725.81017,360262.61916,367613.0216,272801.15774,296680.67052,296055.34617,349867.15030999994,309414.46575916663,24646.670620265966,114534.38842052,128253.49242096,130870.23568959998,97117.21215544,106093.007777952,106343.080344264,124552.70551036,110269.51246048599,8774.214740814568,87203.7808465785,97649.182923318,99641.50950468,73942.753805427,79948.023688377,79313.227238943,94831.49109152549,83750.67146020918,6680.48007162284,119987.6409029015,134359.943815722,137101.27640571998,101741.191779133,110639.639053671,110399.038586793,130482.9537081145,115394.28183847148,9191.975807828097,10,2017,4,55.69,9.310000000000002,0.0
2017-11,283347.00055,299539.47902,321725.81017,360262.61916,291870.53765,277316.98036,275916.52883,327175.96945000003,309652.6998008333,30726.260987119,106636.05453112,114534.38842052,128253.49242096,103905.9114034,99168.552176736,99109.217155736,116474.64512419999,110314.76635658332,10938.5489114144,81190.17578837101,87203.7808465785,97649.182923318,79111.5092300325,74729.993282511,73918.038073557,88681.0465194225,83854.18413520868,8328.353040558424,111713.248700509,119987.6409029015,134359.943815722,108853.1170165675,103418.434900753,102889.273600707,122020.2778063775,115483.74930904132,11459.359035146057,11,2017,4,45.03,19.97,0.0
2017-12,312215.78198,283347.00055,299539.47902,321725.81017,328582.61458,310722.22579,297343.55649,301537.4299133334,310155.2014833333,19267.254936580244,100871.5321958,106636.05453112,114534.38842052,116975.41079048,111114.267942504,106805.805491208,107347.32504914666,110456.68135817199,6859.142757422853,76801.2044990775,81190.17578837101,87203.7808465785,89062.317681909,83731.87179476026,79658.338783671,81731.720378009,84026.78506992257,5222.389450559824,105674.2638551225,111713.248700509,119987.6409029015,122544.886107611,115876.08605273574,110879.412215121,112458.38448617766,115671.73505523877,7185.722728597787,12,2017,4,34.29,30.71,0.0
2018-01,344477.68735,312215.78198,283347.00055,299539.47902,367613.0216,318177.17905,320890.16476,298367.42051666667,310279.66449916665,14470.035458308324,111148.81838488,100871.5321958,106636.05453112,130870.23568959998,113271.07574179998,114750.322918176,106218.80170393334,110459.56056170334,5151.332623158182,84626.087705679,76801.2044990775,81190.17578837101,99641.50950468,86241.9243815025,86471.87714870101,80872.48933104251,84101.30306249912,3922.1031109741393,116440.875889441,105674.2638551225,111713.248700509,137101.27640571998,118664.1789266975,119667.964693123,111276.12948169082,115718.80087496422,5396.599724176358,1,2018,1,32.16,32.84,0.0
2018-02,292732.28568,344477.68735,312215.78198,283347.00055,360262.61916,275777.13545,296805.76317,313346.82329333335,312471.3735241667,30581.03428596349,122082.89239684,111148.81838488,100871.5321958,128253.49242096,98176.6602202,106137.740909592,111367.74765917333,111193.87861628999,10607.37469475484,93913.22951379376,84626.087705679,76801.2044990775,97649.182923318,74749.3925637225,79981.73303023576,85113.50723951677,84740.57849019008,8566.418935444433,128481.56543936626,116440.875889441,105674.2638551225,134359.943815722,102851.0826660775,110686.28923017225,116865.56839464325,116536.91641768662,11409.580368341545,2,2018,1,35.51,29.49,0.0
2018-03,296999.30431,292732.28568,344477.68735,312215.78198,321725.81017,291443.63704,285812.35897,316475.25166999997,313884.30271,26134.344453753452,103744.322044992,122082.89239684,111148.81838488,114534.38842052,103753.93478624,102206.499567672,112325.34427557066,111657.85043502267,9225.72222191959,79806.13938350999,93913.22951379376,84626.087705679,87203.7808465785,78995.797819692,77019.28543344076,86115.15220099426,85161.97405850569,7170.45903616994,109181.824251498,128481.56543936626,116440.875889441,119987.6409029015,108693.904434068,106586.57396888726,118034.75519343508,117064.47821647163,9748.094219202625,3,2018,1,42.73,22.270000000000003,0.0
2018-04,278467.98771,296999.30431,292732.28568,344477.68735,299539.47902,272801.15774,269531.2373,311403.0924466667,314347.27498249995,28722.78682530468,105256.553447464,103744.322044992,122082.89239684,106636.05453112,97117.21215544,96384.37045848,110361.25596309867,111783.06865679134,10179.355650888101,80969.43533751374,79806.13938350999,93913.22951379376,81190.17578837101,73942.753805427,72631.9301714175,84896.26807827251,85326.4438516575,7830.549758248517,110773.31552502223,109181.824251498,128481.56543936626,111713.248700509,101741.191779133,100514.9366701025,116145.56840529549,117237.76247405117,10712.88141616809,4,2018,2,49.01,15.990000000000002,0.0
